Season,Week,Celebrity,Judge_Score,Estimated_Fan_Pct,Estimated_Fan_Rank,Certainty_Std,Model_Alpha,Model_Beta,Fit_Status
9,7,Joanna Krupa,0.1566951566951566,0.07547569234563709,7,0.023126764208261073,1.0,1.5,Converged
9,7,Aaron Carter,0.150997150997151,0.23296266751015135,1,0.05798124186864204,1.0,1.5,Converged
9,7,Mya,0.1396011396011396,0.18892525987662406,3,0.05426212943418398,1.0,1.5,Converged
9,7,Donny Osmond,0.1481481481481481,0.08458366691039161,5,0.021586738801039927,1.0,1.5,Converged
9,7,Kelly Osbourne,0.1481481481481481,0.21576575518311292,2,0.06043231544196278,1.0,1.5,Converged
9,8,Joanna Krupa,0.1984732824427481,0.08964970703726924,5,0.15,1.0,1.5,Failed_to_Fit
9,8,Aaron Carter,0.1908396946564885,0.3040251397042401,1,0.15,1.0,1.5,Failed_to_Fit
9,8,Mya,0.2251908396946564,0.22534736092802532,3,0.15,1.0,1.5,Failed_to_Fit
9,8,Donny Osmond,0.1908396946564885,0.10317837088518413,4,0.15,1.0,1.5,Failed_to_Fit
9,8,Kelly Osbourne,0.1946564885496183,0.2777994214452811,2,0.15,1.0,1.5,Failed_to_Fit
9,9,Joanna Krupa,0.2531258701201785,0.10880054350241357,4,0.026765438433025323,1.0,1.5,Converged
9,9,Mya,0.2718749970703024,0.32327963641978774,2,0.07369986386221278,1.0,1.5,Converged
9,9,Donny Osmond,0.2312501699224591,0.17849022264142356,3,0.042943551359587245,1.0,1.5,Converged
9,9,Kelly Osbourne,0.2437489628870599,0.38942959743637473,1,0.07583507680805847,1.0,1.5,Converged
10,2,Aiden Turner,0.0863636363636363,0.09156023207306908,2,0.15,5.0,0.0,Failed_to_Fit
10,2,Shannen Doherty,0.0909090909090909,0.0029767722863232255,9,0.15,5.0,0.0,Failed_to_Fit
10,2,Niecy Nash,0.0954545454545454,0.01703125019013771,5,0.15,5.0,0.0,Failed_to_Fit
10,2,Buzz Aldrin,0.0545454545454545,2.5553017941747515e-05,11,0.15,5.0,0.0,Failed_to_Fit
10,2,Chad Ochocinco,0.0727272727272727,0.015946010401046824,6,0.15,5.0,0.0,Failed_to_Fit
10,2,Evan Lysacek,0.109090909090909,0.7013419938129656,1,0.15,5.0,0.0,Failed_to_Fit
10,2,Pamela Anderson,0.1,0.003045222860193308,8,0.15,5.0,0.0,Failed_to_Fit
10,2,Nicole Scherzinger,0.1272727272727272,0.0007121622766996803,10,0.15,5.0,0.0,Failed_to_Fit
10,2,Erin Andrews,0.1045454545454545,0.015613281282583541,7,0.15,5.0,0.0,Failed_to_Fit
10,2,Kate Gosselin,0.0681818181818181,0.06441638228506082,4,0.15,5.0,0.0,Failed_to_Fit
10,2,Jake Pavelka,0.0909090909090909,0.08733113951397856,3,0.15,5.0,0.0,Failed_to_Fit
10,3,Aiden Turner,0.0985221674876847,0.09637156600630545,2,0.032237391258080096,5.0,0.0,Converged
10,3,Niecy Nash,0.1034482758620689,0.017769385751521167,5,0.007364397463507375,5.0,0.0,Converged
10,3,Buzz Aldrin,0.064039408866995,2.7157464215848552e-05,10,1.0342052392424805e-05,5.0,0.0,Converged
10,3,Chad Ochocinco,0.0985221674876847,0.016459099188705296,6,0.005351158108221754,5.0,0.0,Converged
10,3,Evan Lysacek,0.1280788177339901,0.6917349892071277,1,0.06963494881585539,5.0,0.0,Converged
10,3,Pamela Anderson,0.1034482758620689,0.0031835488175389094,8,0.0012515358854823463,5.0,0.0,Converged
10,3,Nicole Scherzinger,0.1133004926108374,0.0007349089728959365,9,0.0002900553917800827,5.0,0.0,Converged
10,3,Erin Andrews,0.1133004926108374,0.01598249427713447,7,0.006103420091127451,5.0,0.0,Converged
10,3,Kate Gosselin,0.0738916256157635,0.07002085396439575,4,0.025846120249702915,5.0,0.0,Converged
10,3,Jake Pavelka,0.1034482758620689,0.08771599635015942,3,0.02938758622452334,5.0,0.0,Converged
10,4,Aiden Turner,0.0889487870619946,0.09183595348004352,2,0.15,5.0,0.0,Failed_to_Fit
10,4,Niecy Nash,0.0970350404312668,0.0170825375248095,5,0.15,5.0,0.0,Failed_to_Fit
10,4,Chad Ochocinco,0.1185983827493261,0.015994029681075484,6,0.15,5.0,0.0,Failed_to_Fit
10,4,Evan Lysacek,0.1401617250673854,0.7034539915321287,1,0.15,5.0,0.0,Failed_to_Fit
10,4,Pamela Anderson,0.1266846361185983,0.003054393142012746,8,0.15,5.0,0.0,Failed_to_Fit
10,4,Nicole Scherzinger,0.1347708894878706,0.00071430685825523,9,0.15,5.0,0.0,Failed_to_Fit
10,4,Erin Andrews,0.105121293800539,0.01566029859332262,7,0.15,5.0,0.0,Failed_to_Fit
10,4,Kate Gosselin,0.0862533692722372,0.06461036361465886,4,0.15,5.0,0.0,Failed_to_Fit
10,4,Jake Pavelka,0.1024258760107816,0.08759412557369342,3,0.15,5.0,0.0,Failed_to_Fit
10,5,Niecy Nash,0.1040462427745664,0.017945096421176154,4,0.006923214123062652,5.0,0.0,Converged
10,5,Chad Ochocinco,0.1040462427745664,0.016980733026296782,5,0.0058800630089209166,5.0,0.0,Converged
10,5,Evan Lysacek,0.1560693641618497,0.836697514311891,1,0.041793145359049294,5.0,0.0,Converged
10,5,Pamela Anderson,0.1213872832369942,0.0028849708575974416,7,0.0010731901058908804,5.0,0.0,Converged
10,5,Nicole Scherzinger,0.1676300578034682,0.0006429884200115331,8,0.00023564286708402794,5.0,0.0,Converged
10,5,Erin Andrews,0.1271676300578034,0.014847520420197845,6,0.005948265576799139,5.0,0.0,Converged
10,5,Kate Gosselin,0.0867052023121387,0.02935716219999321,3,0.004800112353910835,5.0,0.0,Converged
10,5,Jake Pavelka,0.1329479768786127,0.08064401434283563,2,0.028593222696548324,5.0,0.0,Converged
10,6,Niecy Nash,0.1244013735931173,0.020250682168768724,3,0.15,5.0,0.0,Failed_to_Fit
10,6,Chad Ochocinco,0.1483253771663349,0.018960298562137944,4,0.15,5.0,0.0,Failed_to_Fit
10,6,Evan Lysacek,0.1291870355546645,0.8339172785178897,1,0.15,5.0,0.0,Failed_to_Fit
10,6,Pamela Anderson,0.1435401936752898,0.0036208639757140983,6,0.15,5.0,0.0,Failed_to_Fit
10,6,Nicole Scherzinger,0.1722489022690506,0.0008467829288529373,7,0.15,5.0,0.0,Failed_to_Fit
10,6,Erin Andrews,0.1626799706984664,0.018564673370148436,5,0.15,5.0,0.0,Failed_to_Fit
10,6,Jake Pavelka,0.1196171470430762,0.10383942047648823,2,0.15,5.0,0.0,Failed_to_Fit
10,7,Niecy Nash,0.157556270096463,0.025695236761432844,2,0.009839426991899809,5.0,0.0,Converged
10,7,Chad Ochocinco,0.1672025723472668,0.023752920187294337,3,0.009728322536007568,5.0,0.0,Converged
10,7,Evan Lysacek,0.1736334405144694,0.9213656600765867,1,0.025055692302215327,5.0,0.0,Converged
10,7,Pamela Anderson,0.1639871382636656,0.004577916263361596,5,0.0017944014630044698,5.0,0.0,Converged
10,7,Nicole Scherzinger,0.1736334405144694,0.0010876561848036813,6,0.0004418938731868278,5.0,0.0,Converged
10,7,Erin Andrews,0.1639871382636656,0.023520610526521133,4,0.010197905381399298,5.0,0.0,Converged
10,8,Niecy Nash,0.1699604743083003,0.020731728270786013,4,0.006590620846863998,5.0,0.0,Converged
10,8,Chad Ochocinco,0.1778656126482213,0.023131666853305314,2,0.008218934384353485,5.0,0.0,Converged
10,8,Evan Lysacek,0.2094861660079051,0.9334624409276695,1,0.01834341379587151,5.0,0.0,Converged
10,8,Nicole Scherzinger,0.233201581027668,0.0010202103064054686,5,0.00041780101941390395,5.0,0.0,Converged
10,8,Erin Andrews,0.2094861660079051,0.021653953641833548,3,0.00879323241685362,5.0,0.0,Converged
10,9,Chad Ochocinco,0.2300884955752212,0.020526716126694596,3,0.006182117477359886,5.0,0.0,Converged
10,9,Evan Lysacek,0.2610619469026549,0.9556366786330909,1,0.014496220451611294,5.0,0.0,Converged
10,9,Nicole Scherzinger,0.2610619469026549,0.0010269131768459634,4,0.0004243049945095882,5.0,0.0,Converged
10,9,Erin Andrews,0.247787610619469,0.022809692063368817,2,0.010456054968974757,5.0,0.0,Converged
11,1,David Hasselhoff,0.066079295154185,6.574801606940678e-06,10,2.5947226820877236e-06,8.0,0.0,Converged
11,1,Florence Henderson,0.079295154185022,5.292949247323037e-07,11,1.7681855467578413e-07,8.0,0.0,Converged
11,1,Kyle Massey,0.1013215859030837,0.2145793892159641,2,0.06591684879972265,8.0,0.0,Converged
11,1,Jennifer Grey,0.105726872246696,1.1621406024035562e-07,12,4.28038984286163e-08,8.0,0.0,Converged
11,1,Rick Fox,0.0969162995594713,0.00023728788002105354,8,8.397684169160743e-05,8.0,0.0,Converged
11,1,Kurt Warner,0.0837004405286343,0.03201003913140555,5,0.011666063251039709,8.0,0.0,Converged
11,1,Margaret Cho,0.066079295154185,0.0032550153714225754,7,0.0011596314570341954,8.0,0.0,Converged
11,1,Michael Bolton,0.0704845814977973,5.254922751205016e-05,9,1.8525729214056302e-05,8.0,0.0,Converged
11,1,Brandy,0.1013215859030837,0.006730233167833911,6,0.002328985620107596,8.0,0.0,Converged
11,1,The Situation,0.066079295154185,0.037264985613874806,3,0.013298710381272831,8.0,0.0,Converged
11,1,Audrina Patridge,0.0837004405286343,0.6695655546362996,1,0.07894206476047831,8.0,0.0,Converged
11,1,Bristol Palin,0.079295154185022,0.03629772544507456,4,0.011691002668761595,8.0,0.0,Converged
11,2,Florence Henderson,0.085972850678733,5.761559494650485e-07,10,2.3645891151704745e-07,8.0,0.0,Converged
11,2,Kyle Massey,0.0995475113122171,0.21170082370857096,2,0.05601500106206128,8.0,0.0,Converged
11,2,Jennifer Grey,0.1085972850678733,1.1853323286513067e-07,11,4.6750025386525774e-08,8.0,0.0,Converged
11,2,Rick Fox,0.0950226244343891,0.00024349750595281598,8,8.551484122501125e-05,8.0,0.0,Converged
11,2,Kurt Warner,0.0950226244343891,0.03149782718238899,5,0.011277800345912976,8.0,0.0,Converged
11,2,Margaret Cho,0.0814479638009049,0.0032236175835949022,7,0.0010716210443939488,8.0,0.0,Converged
11,2,Michael Bolton,0.0542986425339366,5.5790307206290123e-05,9,2.2272554448071015e-05,8.0,0.0,Converged
11,2,Brandy,0.0950226244343891,0.006928880743522402,6,0.0025913218937971827,8.0,0.0,Converged
11,2,The Situation,0.0814479638009049,0.040480273384762705,3,0.01697573980119831,8.0,0.0,Converged
11,2,Audrina Patridge,0.1040723981900452,0.6683776747445784,1,0.07220455328590113,8.0,0.0,Converged
11,2,Bristol Palin,0.0995475113122171,0.03749092015024009,4,0.013066957253028772,8.0,0.0,Converged
11,3,Florence Henderson,0.090497737556561,5.571697479950586e-07,9,2.236399853570875e-07,8.0,0.0,Converged
11,3,Kyle Massey,0.1040723981900452,0.21133018517691465,2,0.06619206871853049,8.0,0.0,Converged
11,3,Jennifer Grey,0.1085972850678733,1.1911709161824336e-07,10,3.84238463833766e-08,8.0,0.0,Converged
11,3,Rick Fox,0.1085972850678733,0.00023760671827488544,8,8.769424146675058e-05,8.0,0.0,Converged
11,3,Kurt Warner,0.1040723981900452,0.031004429681690624,5,0.011904362265732625,8.0,0.0,Converged
11,3,Margaret Cho,0.0814479638009049,0.003071272787865011,7,0.0011625723273469841,8.0,0.0,Converged
11,3,Brandy,0.1085972850678733,0.006808492430961957,6,0.0024783915612062186,8.0,0.0,Converged
11,3,The Situation,0.090497737556561,0.03920662296449445,3,0.016479094839182355,8.0,0.0,Converged
11,3,Audrina Patridge,0.1176470588235294,0.6734194118654864,1,0.07954657942846592,8.0,0.0,Converged
11,3,Bristol Palin,0.085972850678733,0.034921302087472586,4,0.01331927064334301,8.0,0.0,Converged
11,4,Florence Henderson,0.0977653631284916,4.2567613379006843e-07,8,1.3584928336967512e-07,8.0,0.0,Converged
11,4,Kyle Massey,0.1117318435754189,0.18410203461119373,2,0.06714400923497302,8.0,0.0,Converged
11,4,Jennifer Grey,0.1564245810055866,9.238817660103325e-08,9,3.321744635151216e-08,8.0,0.0,Converged
11,4,Rick Fox,0.1089385474860335,0.0001780454439792293,7,6.981098578098414e-05,8.0,0.0,Converged
11,4,Kurt Warner,0.0949720670391061,0.023919219141135706,4,0.00838859231603172,8.0,0.0,Converged
11,4,Brandy,0.1340782122905028,0.005368122980880231,6,0.00196738247953743,8.0,0.0,Converged
11,4,The Situation,0.0782122905027933,0.016763228299688255,5,0.0021709119242834907,8.0,0.0,Converged
11,4,Audrina Patridge,0.1284916201117318,0.7410574383266433,1,0.07473204563891284,8.0,0.0,Converged
11,4,Bristol Palin,0.0893854748603352,0.028611393132168903,3,0.009836388746279677,8.0,0.0,Converged
11,5,Florence Henderson,0.1153846153846153,6.052660049290305e-07,7,2.448618063764706e-07,8.0,0.0,Converged
11,5,Kyle Massey,0.1098901098901098,0.22612222635896026,2,0.06633638111410504,8.0,0.0,Converged
11,5,Jennifer Grey,0.1373626373626373,1.3013659956819317e-07,8,4.9900456228859154e-08,8.0,0.0,Converged
11,5,Rick Fox,0.1318681318681318,0.000255511846184037,6,9.809746542313296e-05,8.0,0.0,Converged
11,5,Kurt Warner,0.1318681318681318,0.03386344035044595,4,0.012247370886127871,8.0,0.0,Converged
11,5,Brandy,0.1483516483516483,0.007406729053594689,5,0.002654607926656421,8.0,0.0,Converged
11,5,Audrina Patridge,0.1263736263736263,0.693032118185249,1,0.07558680733304858,8.0,0.0,Converged
11,5,Bristol Palin,0.0989010989010989,0.03931923880296159,3,0.015767783939942014,8.0,0.0,Converged
11,6,Kyle Massey,0.1449275432332379,0.2178052333008439,2,0.15,8.0,0.0,Failed_to_Fit
11,6,Jennifer Grey,0.1400970921157704,1.1968879705935084e-07,7,0.15,8.0,0.0,Failed_to_Fit
11,6,Rick Fox,0.144928026326659,0.00023657594875423014,6,0.15,8.0,0.0,Failed_to_Fit
11,6,Kurt Warner,0.1062800695461289,0.03129340103521545,4,0.15,8.0,0.0,Failed_to_Fit
11,6,Brandy,0.1739131484985698,0.006959111025954541,5,0.15,8.0,0.0,Failed_to_Fit
11,6,Audrina Patridge,0.1545889285615941,0.7072571516922421,1,0.15,8.0,0.0,Failed_to_Fit
11,6,Bristol Palin,0.1352651917180396,0.03644840730819275,3,0.15,8.0,0.0,Failed_to_Fit
11,7,Kyle Massey,0.1606714628297362,0.738986311232007,1,0.06648852430527763,8.0,0.0,Converged
11,7,Jennifer Grey,0.1750599520383693,4.0917710154816963e-07,6,1.4975760483693838e-07,8.0,0.0,Converged
11,7,Rick Fox,0.1654676258992805,0.0008403201518752222,5,0.0003231361868873737,8.0,0.0,Converged
11,7,Kurt Warner,0.1678657074340527,0.10681092932441982,3,0.03674846954107526,8.0,0.0,Converged
11,7,Brandy,0.1750599520383693,0.023593906147684432,4,0.008300377097816591,8.0,0.0,Converged
11,7,Bristol Palin,0.1558752997601918,0.129768123966912,2,0.04485115245855716,8.0,0.0,Converged
11,8,Kyle Massey,0.2113207547169811,0.8669750557921536,1,0.039744160584886556,8.0,0.0,Converged
11,8,Jennifer Grey,0.2150943396226415,2.691741214228595e-07,5,1.400396140489429e-07,8.0,0.0,Converged
11,8,Kurt Warner,0.1811320754716981,0.029053084104672756,3,0.0037817034262231626,8.0,0.0,Converged
11,8,Brandy,0.2150943396226415,0.014473326123868584,4,0.00878042356197297,8.0,0.0,Converged
11,8,Bristol Palin,0.1773584905660377,0.0894982648051835,2,0.03467551175483659,8.0,0.0,Converged
11,9,Kyle Massey,0.2543859649122807,0.8810066535544359,1,0.041207403894671056,8.0,0.0,Converged
11,9,Jennifer Grey,0.2631578947368421,3.38262405398117e-07,4,1.3434122078437954e-07,8.0,0.0,Converged
11,9,Brandy,0.25,0.011427346440302261,3,0.0014352672564949796,8.0,0.0,Converged
11,9,Bristol Palin,0.2324561403508772,0.1075656617428566,2,0.04095429386830357,8.0,0.0,Converged
12,2,Ralph Macchio,0.0972222222222222,0.00012446323849926472,10,0.15,8.0,0.0,Failed_to_Fit
12,2,Chelsea Kane,0.0833333333333333,0.013097299228195823,4,0.15,8.0,0.0,Failed_to_Fit
12,2,Kirstie Alley,0.0925925925925925,1.867491957674386e-06,11,0.15,8.0,0.0,Failed_to_Fit
12,2,Hines Ward,0.1064814814814814,0.00217768558365106,6,0.15,8.0,0.0,Failed_to_Fit
12,2,Sugar Ray Leonard,0.0787037037037037,0.0007272999468696114,8,0.15,8.0,0.0,Failed_to_Fit
12,2,Chris Jericho,0.1064814814814814,0.00024198801114202882,9,0.15,8.0,0.0,Failed_to_Fit
12,2,Petra Nemcova,0.0833333333333333,0.02293006607841102,3,0.15,8.0,0.0,Failed_to_Fit
12,2,Mike Catherwood,0.0787037037037037,0.005724945288699351,5,0.15,8.0,0.0,Failed_to_Fit
12,2,Romeo,0.1064814814814814,0.7891495057674596,1,0.15,8.0,0.0,Failed_to_Fit
12,2,Wendy Williams,0.0787037037037037,0.0015378800169851446,7,0.15,8.0,0.0,Failed_to_Fit
12,2,Kendra Wilkinson,0.0879629629629629,0.16428699934812951,2,0.15,8.0,0.0,Failed_to_Fit
12,3,Ralph Macchio,0.0981308411214953,0.00013349270164581654,9,5.104972546307279e-05,8.0,0.0,Converged
12,3,Chelsea Kane,0.1074766355140186,0.014391753527893682,4,0.006593801740437496,8.0,0.0,Converged
12,3,Kirstie Alley,0.0981308411214953,1.986939456244093e-06,10,8.804263777747359e-07,8.0,0.0,Converged
12,3,Hines Ward,0.116822429906542,0.002364658366808863,5,0.0008941800712206002,8.0,0.0,Converged
12,3,Sugar Ray Leonard,0.0934579439252336,0.0007799385898281781,7,0.0003232677974683018,8.0,0.0,Converged
12,3,Chris Jericho,0.0981308411214953,0.0002731692620952709,8,0.00010756710367953605,8.0,0.0,Converged
12,3,Petra Nemcova,0.116822429906542,0.02586433350198209,3,0.01047629509192261,8.0,0.0,Converged
12,3,Romeo,0.0934579439252336,0.7807064072176224,1,0.06646790456567912,8.0,0.0,Converged
12,3,Wendy Williams,0.0700934579439252,0.0017159665589743236,6,0.000649589468858341,8.0,0.0,Converged
12,3,Kendra Wilkinson,0.1074766355140186,0.173768293333693,2,0.05887255750022317,8.0,0.0,Converged
12,4,Ralph Macchio,0.1213592233009708,0.0001348766442800416,8,5.372088599049686e-05,8.0,0.0,Converged
12,4,Chelsea Kane,0.1262135922330097,0.01415254604203162,4,0.005305007284265015,8.0,0.0,Converged
12,4,Kirstie Alley,0.1067961165048543,1.9657372989563553e-06,9,7.284207404527711e-07,8.0,0.0,Converged
12,4,Hines Ward,0.1213592233009708,0.002291102108697303,5,0.0008580483612709307,8.0,0.0,Converged
12,4,Sugar Ray Leonard,0.1019417475728155,0.0007550888004414727,6,0.00027166862381182194,8.0,0.0,Converged
12,4,Chris Jericho,0.1116504854368932,0.0002612177442879468,7,9.967528195251548e-05,8.0,0.0,Converged
12,4,Petra Nemcova,0.1116504854368932,0.023984637146278538,3,0.008548658068750414,8.0,0.0,Converged
12,4,Romeo,0.1116504854368932,0.788345815135922,1,0.06090875795928531,8.0,0.0,Converged
12,4,Kendra Wilkinson,0.087378640776699,0.17007275064076244,2,0.055610578182103236,8.0,0.0,Converged
12,5,Ralph Macchio,0.1134020618556701,0.00012546572535979204,7,0.15,8.0,0.0,Failed_to_Fit
12,5,Chelsea Kane,0.134020618556701,0.013202791183434785,4,0.15,8.0,0.0,Failed_to_Fit
12,5,Kirstie Alley,0.1185567010309278,1.8825336372279841e-06,8,0.15,8.0,0.0,Failed_to_Fit
12,5,Hines Ward,0.1391752577319587,0.0021952257120479504,5,0.15,8.0,0.0,Failed_to_Fit
12,5,Chris Jericho,0.134020618556701,0.00024393709911772415,6,0.15,8.0,0.0,Failed_to_Fit
12,5,Petra Nemcova,0.1134020618556701,0.02311475587301865,3,0.15,8.0,0.0,Failed_to_Fit
12,5,Romeo,0.134020618556701,0.7955056959169563,1,0.15,8.0,0.0,Failed_to_Fit
12,5,Kendra Wilkinson,0.1134020618556701,0.16561024595642768,2,0.15,8.0,0.0,Failed_to_Fit
12,6,Ralph Macchio,0.1333333333333333,0.00013586499358283151,6,5.353485456557003e-05,8.0,0.0,Converged
12,6,Chelsea Kane,0.1555555555555555,0.01494388983647359,3,0.0058129944377947875,8.0,0.0,Converged
12,6,Kirstie Alley,0.1444444444444444,2.043581768675208e-06,7,8.363112524431918e-07,8.0,0.0,Converged
12,6,Hines Ward,0.15,0.002386639654130748,4,0.0009496654284462547,8.0,0.0,Converged
12,6,Chris Jericho,0.1222222222222222,0.0002631546652387588,5,0.00010159658262480358,8.0,0.0,Converged
12,6,Romeo,0.1555555555555555,0.803150158937052,1,0.05892854270345262,8.0,0.0,Converged
12,6,Kendra Wilkinson,0.1388888888888889,0.17911824833175338,2,0.05624214650289875,8.0,0.0,Converged
12,7,Ralph Macchio,0.1750663129973474,0.00012846653572498595,5,0.15,8.0,0.0,Failed_to_Fit
12,7,Chelsea Kane,0.169761273209549,0.01351856724513712,3,0.15,8.0,0.0,Failed_to_Fit
12,7,Kirstie Alley,0.1591511936339522,1.9275588936095192e-06,6,0.15,8.0,0.0,Failed_to_Fit
12,7,Hines Ward,0.1750663129973474,0.002247729740951168,4,0.15,8.0,0.0,Failed_to_Fit
12,7,Romeo,0.1591511936339522,0.8145321011844734,1,0.15,8.0,0.0,Failed_to_Fit
12,7,Kendra Wilkinson,0.1618037135278514,0.16957120773481965,2,0.15,8.0,0.0,Failed_to_Fit
12,8,Ralph Macchio,0.1769230769230769,0.0001546990385226947,4,0.15,8.0,0.0,Failed_to_Fit
12,8,Chelsea Kane,0.2115384615384615,0.01627902039410532,2,0.15,8.0,0.0,Failed_to_Fit
12,8,Kirstie Alley,0.2038461538461538,2.32116096113632e-06,5,0.15,8.0,0.0,Failed_to_Fit
12,8,Hines Ward,0.2076923076923077,0.002706709788830879,3,0.15,8.0,0.0,Failed_to_Fit
12,8,Romeo,0.2,0.98085724961758,1,0.15,8.0,0.0,Failed_to_Fit
12,9,Ralph Macchio,0.2042553191489361,0.008941927984461395,3,0.0033288408194922297,8.0,0.0,Converged
12,9,Chelsea Kane,0.3106382978723404,0.8405673615887441,1,0.05327966611972284,8.0,0.0,Converged
12,9,Kirstie Alley,0.2297872340425532,0.00013284740108870168,4,5.11397460409541e-05,8.0,0.0,Converged
12,9,Hines Ward,0.2553191489361702,0.1503578630257051,2,0.05192073718185964,8.0,0.0,Converged
13,1,Elisabetta Canalis,0.0691244239631336,0.0032411757622160388,10,0.15,8.0,0.0,Failed_to_Fit
13,1,David Arquette,0.0829493087557603,0.005042269301809882,9,0.15,8.0,0.0,Failed_to_Fit
13,1,Ricki Lake,0.0921658986175115,4.3827835904095385e-06,12,0.15,8.0,0.0,Failed_to_Fit
13,1,J.R. Martinez,0.1013824884792626,0.25867376513705315,2,0.15,8.0,0.0,Failed_to_Fit
13,1,Metta World Peace (Ron),0.064516129032258,0.2737467001322811,1,0.15,8.0,0.0,Failed_to_Fit
13,1,Hope Solo,0.0967741935483871,0.040849822645496574,7,0.15,8.0,0.0,Failed_to_Fit
13,1,Chynna Phillips,0.1013824884792626,0.0288531641195145,8,0.15,8.0,0.0,Failed_to_Fit
13,1,Kristin Cavallari,0.0875576036866359,0.044548682774662174,6,0.15,8.0,0.0,Failed_to_Fit
13,1,Carson Kressley,0.0783410138248847,0.08382028373504713,5,0.15,8.0,0.0,Failed_to_Fit
13,1,Chaz Bono,0.0783410138248847,0.0024031690762411763,11,0.15,8.0,0.0,Failed_to_Fit
13,1,Nancy Grace,0.0737327188940092,0.1227958688241635,4,0.15,8.0,0.0,Failed_to_Fit
13,1,Rob Kardashian,0.0737327188940092,0.1360207157079244,3,0.15,8.0,0.0,Failed_to_Fit
13,2,Elisabetta Canalis,0.0941704035874439,0.004462872337800588,9,0.15,8.0,0.0,Failed_to_Fit
13,2,David Arquette,0.0807174887892376,0.006942852173929246,8,0.15,8.0,0.0,Failed_to_Fit
13,2,Ricki Lake,0.1031390134529148,6.034786473545567e-06,11,0.15,8.0,0.0,Failed_to_Fit
13,2,J.R. Martinez,0.0986547085201793,0.3561756830353383,1,0.15,8.0,0.0,Failed_to_Fit
13,2,Hope Solo,0.085201793721973,0.05624734875963666,6,0.15,8.0,0.0,Failed_to_Fit
13,2,Chynna Phillips,0.0941704035874439,0.03972878901172616,7,0.15,8.0,0.0,Failed_to_Fit
13,2,Kristin Cavallari,0.0986547085201793,0.061340420460432116,5,0.15,8.0,0.0,Failed_to_Fit
13,2,Carson Kressley,0.0807174887892376,0.11541466833997764,4,0.15,8.0,0.0,Failed_to_Fit
13,2,Chaz Bono,0.0762331838565022,0.0033089957411262627,10,0.15,8.0,0.0,Failed_to_Fit
13,2,Nancy Grace,0.0941704035874439,0.16908132306803944,3,0.15,8.0,0.0,Failed_to_Fit
13,2,Rob Kardashian,0.0941704035874439,0.18729101228552,2,0.15,8.0,0.0,Failed_to_Fit
13,3,David Arquette,0.1012658227848101,0.00697397613912503,8,0.15,8.0,0.0,Failed_to_Fit
13,3,Ricki Lake,0.1139240506329113,6.061839690215211e-06,10,0.15,8.0,0.0,Failed_to_Fit
13,3,J.R. Martinez,0.1097046413502109,0.35777237547306634,1,0.15,8.0,0.0,Failed_to_Fit
13,3,Hope Solo,0.1012658227848101,0.056499498809975304,6,0.15,8.0,0.0,Failed_to_Fit
13,3,Chynna Phillips,0.1097046413502109,0.03990688835987515,7,0.15,8.0,0.0,Failed_to_Fit
13,3,Kristin Cavallari,0.1012658227848101,0.061615402134199304,5,0.15,8.0,0.0,Failed_to_Fit
13,3,Carson Kressley,0.0970464135021097,0.11593205831610087,4,0.15,8.0,0.0,Failed_to_Fit
13,3,Chaz Bono,0.0759493670886076,0.003323829568161575,9,0.15,8.0,0.0,Failed_to_Fit
13,3,Nancy Grace,0.0886075949367088,0.16983929415579896,3,0.15,8.0,0.0,Failed_to_Fit
13,3,Rob Kardashian,0.1012658227848101,0.1881306152040074,2,0.15,8.0,0.0,Failed_to_Fit
13,4,David Arquette,0.1100478468899521,0.007431895360373747,7,0.15,8.0,0.0,Failed_to_Fit
13,4,Ricki Lake,0.138755980861244,6.459866992704114e-06,9,0.15,8.0,0.0,Failed_to_Fit
13,4,J.R. Martinez,0.124401913875598,0.3812641173850891,1,0.15,8.0,0.0,Failed_to_Fit
13,4,Hope Solo,0.1148325358851674,0.060209320291993274,5,0.15,8.0,0.0,Failed_to_Fit
13,4,Chynna Phillips,0.1004784688995215,0.04252722012982386,6,0.15,8.0,0.0,Failed_to_Fit
13,4,Carson Kressley,0.0956937799043062,0.12354428938813466,4,0.15,8.0,0.0,Failed_to_Fit
13,4,Chaz Bono,0.1004784688995215,0.0035420760056389146,8,0.15,8.0,0.0,Failed_to_Fit
13,4,Nancy Grace,0.1004784688995215,0.1809911357689268,3,0.15,8.0,0.0,Failed_to_Fit
13,4,Rob Kardashian,0.1148325358851674,0.2004834858030269,2,0.15,8.0,0.0,Failed_to_Fit
13,5,David Arquette,0.1329787234042553,0.007761991271836928,6,0.15,8.0,0.0,Failed_to_Fit
13,5,Ricki Lake,0.1276595744680851,6.746789181390628e-06,8,0.15,8.0,0.0,Failed_to_Fit
13,5,J.R. Martinez,0.1489361702127659,0.39819838788188294,1,0.15,8.0,0.0,Failed_to_Fit
13,5,Hope Solo,0.1276595744680851,0.06288358432514088,5,0.15,8.0,0.0,Failed_to_Fit
13,5,Carson Kressley,0.101063829787234,0.12903164662799715,4,0.15,8.0,0.0,Failed_to_Fit
13,5,Chaz Bono,0.1117021276595744,0.003699401257254734,7,0.15,8.0,0.0,Failed_to_Fit
13,5,Nancy Grace,0.1170212765957446,0.18903005868581185,3,0.15,8.0,0.0,Failed_to_Fit
13,5,Rob Kardashian,0.1329787234042553,0.20938818316089414,2,0.15,8.0,0.0,Failed_to_Fit
